gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
1,male,1,3,2,20061021185422,20170901012120,5094,3969,748,1762,223,0,0,180,311,65,227,4217,1.00522694513289,817
1,male,3,3,2,20070128122002,20170925201458,1377,3894,618,814,117,0,0,4,112,28,6,1012,1.00522694513289,817
1,unknown,1,0,1,20100726120857,20170909071355,82,2603,40,60,0,0,0,3,6,4,0,67,1.05714931610548,1074
1,male,3,1,1,20130710110447,20151130190821,96,874,26,39,0,0,0,54,4,13,8,11,0.997535302103113,994
1,unknown,1,0,1,20070128011342,20160530183143,56,3411,26,32,8,0,0,1,1,0,8,46,1.05714931610548,1074
0,unknown,3,3,3,20060718161124,20150926092512,1408,3358,299,397,106,0,0,42,5,27,36,1239,1.48165413798567,1596
1,male,1,3,3,20071230084012,20160202201705,3494,2957,314,1063,20,0,0,412,118,94,276,2369,1.48165413798567,1596
2,unknown,2,3,3,20140225211526,20170925090557,10889,1309,602,2292,318,1,0,277,379,92,289,8469,1.48165413798567,1596
2,unknown,2,2,2,20100503120158,20161221093638,424,2425,61,229,74,0,0,7,47,7,13,264,0.915024129447388,978
1,unknown,1,1,3,20151118043717,20170627041443,110,588,21,24,1,0,0,25,0,0,9,76,0.594368207936839,493
1,male,3,2,3,20121007103636,20170617042428,354,1715,29,340,0,0,0,5,1,0,0,258,0.831953524648453,917
1,unknown,1,2,1,20050428155807,20170919091555,436,4528,108,90,32,0,0,1,0,1,1,432,0.982449108801872,752
1,male,1,3,3,20150514172733,20171001132437,8818,872,394,1425,629,0,0,221,13,11,125,8308,1.48165413798567,1596
0,unknown,3,3,1,20100227212520,20170925101014,943,2768,258,375,27,0,0,3,0,1,8,896,0.661673179614133,477
0,unknown,3,2,3,20060312102709,20130122224216,360,2509,65,101,16,0,0,15,2,4,3,227,0.831953524648453,917
1,male,1,2,3,20050612035011,20140401002913,312,3216,54,46,1,0,0,38,5,13,17,236,0.831953524648453,917
1,unknown,1,1,2,20040831184300,20170601180024,124,4658,34,67,5,0,0,22,8,9,11,73,1.02771709743701,841
1,unknown,1,2,2,20060526151017,20170120124406,299,3893,108,94,13,0,0,9,0,1,1,287,0.915024129447388,978
1,unknown,1,2,2,20051030184522,20120331052646,446,2345,161,354,20,0,0,9,17,0,45,320,0.915024129447388,978
1,unknown,1,2,2,20051216165533,20170914113502,262,4291,75,94,1,0,0,42,5,14,39,162,0.915024129447388,978
2,female,3,2,1,20150923101819,20170930132441,442,739,57,45,15,0,2,256,0,0,1,179,0.982449108801872,752
1,male,1,1,0,20061004082019,20170921094948,172,4006,45,24,1,0,0,119,13,1,3,36,1.29126262950745,974
2,unknown,2,2,1,20141126162017,20150924184355,231,303,19,22,3,0,0,169,1,6,4,51,0.982449108801872,752
0,unknown,3,2,2,20070331151816,20170107133336,513,3571,63,90,32,0,0,33,0,1,1,474,0.915024129447388,978
1,unknown,1,0,2,20060130031439,20130416195503,60,2634,23,24,7,0,0,17,0,0,4,37,0.800528377424059,664
0,unknown,3,1,1,20080226032128,20160731192157,219,3079,53,81,19,0,0,4,0,1,0,186,0.997535302103113,994
0,unknown,3,0,1,20120825090339,20160911161919,76,1479,30,37,1,0,0,1,0,0,3,71,1.05714931610548,1074
1,male,1,3,3,20041215182255,20170819153225,3982,4631,837,697,37,1,0,850,38,167,106,2456,1.48165413798567,1596
0,unknown,3,1,0,20070615212212,20160208201720,112,3161,38,23,2,0,0,14,0,10,1,87,1.29126262950745,974
1,male,1,3,3,20130321023130,20150117151854,1112,668,61,57,20,0,0,124,0,8,9,971,1.48165413798567,1596
1,unknown,1,0,1,20150303231704,20150610162041,58,100,21,25,1,0,0,4,2,5,12,35,1.05714931610548,1074
1,unknown,1,0,0,20150307104854,20170926180659,74,935,34,34,2,0,0,4,1,3,5,60,1.86500803160946,1277
0,unknown,3,1,3,20140827133334,20161201002501,201,828,20,14,2,0,0,157,0,4,2,36,0.594368207936839,493
2,female,3,0,2,20140811115856,20141110184803,51,92,3,35,1,0,0,5,0,0,4,42,0.800528377424059,664
1,male,3,2,3,20101216160334,20170726235227,400,2415,97,256,5,0,0,24,0,21,25,318,0.831953524648453,917
0,unknown,3,0,0,20150304145306,20150306215847,60,3,3,3,0,0,0,1,0,0,0,59,1.86500803160946,1277
0,unknown,3,0,0,20060815143152,20140728050302,68,2905,27,7,2,0,0,1,0,1,0,66,1.86500803160946,1277
0,unknown,3,2,0,20070308152931,20120416134721,583,1867,75,16,1,0,0,3,0,0,0,580,1.20440316450483,647
1,unknown,1,3,2,20150227002852,20170930035817,1032,947,222,265,0,0,0,25,9,95,79,794,1.00522694513289,817
0,unknown,3,2,0,20110214164331,20170924061801,640,2415,67,25,0,0,0,553,0,4,22,60,1.20440316450483,647
1,unknown,1,1,0,20070727142711,20130129000558,198,2014,46,76,0,0,0,1,0,4,3,175,1.29126262950745,974
1,male,3,3,2,20170225030300,20170930194538,1103,218,112,336,0,1,0,108,31,2,97,630,1.00522694513289,817
1,male,3,1,2,20101221160241,20120127004720,128,403,23,20,4,0,0,15,5,0,1,107,1.02771709743701,841
1,unknown,1,1,3,20141126124405,20170225223221,206,823,27,8,0,0,0,178,0,0,0,26,0.594368207936839,493
0,unknown,3,1,2,20090828160413,20160828161859,117,2558,29,29,11,0,0,9,4,5,14,84,1.02771709743701,841
1,male,3,2,3,20090717022900,20170729185333,711,2935,208,178,66,0,0,123,3,17,0,495,0.831953524648453,917
1,unknown,1,2,2,20070101031512,20170105194219,252,3658,68,65,7,0,0,26,9,41,9,159,0.915024129447388,978
1,male,1,2,1,20130314033731,20151014031337,404,945,88,67,5,0,0,8,0,1,1,394,0.982449108801872,752
0,unknown,3,1,1,20150806194441,20170420204231,136,624,22,84,0,0,0,1,0,0,16,118,0.997535302103113,994
0,unknown,3,3,0,20111128035704,20170831130131,1776,2104,76,1330,1,0,0,3,0,2,2,1671,0.865617488080534,412
0,unknown,3,3,0,20151005161058,20170928131911,6233,725,468,3012,290,0,0,45,0,447,22,4136,0.865617488080534,412
1,unknown,1,3,2,20060420200431,20170922181130,2690,4174,592,805,468,0,0,1,6,17,32,2597,1.00522694513289,817
1,male,3,1,0,20081013174320,20170830031531,113,3244,53,66,0,0,0,2,0,17,3,90,1.29126262950745,974
1,male,3,3,0,20070620150104,20141025210538,2165,2685,761,782,1,0,0,26,8,18,37,2046,0.865617488080534,412
1,male,3,2,1,20101110203002,20170808084751,296,2464,53,90,26,0,0,1,1,5,16,266,0.982449108801872,752
1,male,1,1,3,20160811150254,20161207150559,126,119,40,39,2,0,0,65,0,0,6,49,0.594368207936839,493
1,male,1,2,2,20110312004716,20170122012053,545,2144,216,174,1,0,0,43,2,0,9,325,0.915024129447388,978
1,unknown,1,2,3,20170201194347,20170928143812,589,240,36,269,0,0,0,81,87,16,106,232,0.831953524648453,917
1,male,1,3,3,20111216222054,20171001184603,35349,2117,1780,14328,1682,0,0,1817,104,125,153,26906,1.48165413798567,1596
0,unknown,3,3,0,20150503144703,20170815214905,3343,836,227,270,8,0,0,1,39,54,31,3156,0.865617488080534,412
0,unknown,3,3,2,20150312030514,20160413042846,1740,399,128,83,5,0,0,539,28,4,90,333,1.00522694513289,817
0,unknown,3,0,2,20170130134916,20170613191950,76,135,33,41,0,0,0,16,0,1,0,58,0.800528377424059,664
1,male,3,0,1,20121213190627,20161206235925,56,1455,23,17,3,0,0,8,0,0,0,42,1.05714931610548,1074
1,male,1,2,3,20130327023337,20161126202803,816,1341,162,161,31,0,0,144,3,22,29,432,0.831953524648453,917
0,unknown,3,2,1,20080116111235,20150210124039,544,2583,68,10,0,0,0,12,0,0,3,527,0.982449108801872,752
1,male,3,3,3,20080407032816,20161228141232,988,3188,229,576,172,0,0,14,18,16,34,805,1.48165413798567,1596
1,male,1,2,3,20130508082031,20160928075933,233,1240,41,23,4,0,0,120,0,0,31,80,0.831953524648453,917
1,unknown,1,3,1,20120512195433,20160319000954,8685,1408,1148,875,53,0,0,10,15,61,11,7701,0.661673179614133,477
1,unknown,1,0,2,20160311112904,20160615132639,68,97,20,26,0,0,0,19,1,0,0,41,0.800528377424059,664
1,male,1,0,1,20130711035424,20130806194122,51,27,5,11,1,0,0,9,1,0,0,41,1.05714931610548,1074
0,unknown,3,2,0,20060112151635,20170910221600,238,4260,140,149,2,0,0,3,8,42,22,154,1.20440316450483,647
1,unknown,1,2,2,20140322155539,20170430173128,528,1136,134,132,56,0,0,21,3,0,0,490,0.915024129447388,978
1,unknown,1,0,2,20080728153538,20151025030721,58,2646,26,25,2,0,0,4,0,10,0,40,0.800528377424059,664
0,unknown,3,1,1,20111003004516,20160329203124,127,1640,45,80,1,0,0,9,0,1,0,112,0.997535302103113,994
1,unknown,1,2,3,20170728021654,20170929024550,229,64,29,24,0,0,0,61,6,0,11,147,0.831953524648453,917
1,unknown,1,3,2,20150124202520,20170930180317,1227,981,243,514,140,0,0,18,3,0,2,1127,1.00522694513289,817
1,male,3,1,3,20170228063230,20170919181121,152,204,36,68,1,0,0,45,29,0,17,57,0.594368207936839,493
0,unknown,3,2,1,20090313122414,20120106153906,428,1030,50,50,2,0,0,3,7,0,5,413,0.982449108801872,752
1,male,1,1,3,20120719191506,20120824140531,187,37,21,32,4,0,0,33,0,0,3,87,0.594368207936839,493
1,male,1,0,2,20161215155957,20170315181417,78,91,13,32,3,0,0,9,0,3,1,61,0.800528377424059,664
1,male,1,1,3,20150708221247,20160724172152,199,383,26,56,0,0,0,98,0,0,2,99,0.594368207936839,493
1,male,3,1,0,20051019212656,20170325190810,143,4176,74,130,2,0,0,1,2,3,0,84,1.29126262950745,974
0,unknown,3,3,1,20080311004319,20131013034425,1187,2043,27,955,0,1,0,28,11,14,51,1065,0.661673179614133,477
1,male,3,0,1,20140214202052,20140406234324,50,52,13,38,0,0,0,1,0,0,0,36,1.05714931610548,1074
1,male,3,2,3,20111112175158,20131028003040,345,717,55,101,10,0,0,64,5,32,6,235,0.831953524648453,917
1,male,1,0,3,20101215052941,20120622223042,85,556,27,43,2,0,0,22,8,3,17,32,0.411985187306913,297
1,male,3,2,2,20100114231955,20170804101600,731,2760,100,90,16,0,0,54,0,11,23,631,0.915024129447388,978
1,unknown,1,0,1,20120129203533,20120131005406,57,3,3,51,1,0,0,1,0,0,1,55,1.05714931610548,1074
2,unknown,2,1,2,20070206215930,20170608100353,127,3776,19,15,8,0,0,1,2,0,2,122,1.02771709743701,841
0,unknown,3,2,2,20040105211319,20160607165129,319,4538,56,94,6,0,0,23,5,58,7,177,0.915024129447388,978
1,male,1,2,2,20050923164048,20170403080225,257,4211,122,153,0,0,0,9,6,2,1,233,0.915024129447388,978
1,unknown,1,1,3,20070803031946,20120803193602,143,1828,23,9,1,0,0,52,0,1,6,79,0.594368207936839,493
0,unknown,3,1,1,20090623064053,20170705190305,203,2935,128,157,15,0,0,13,0,12,2,175,0.997535302103113,994
1,male,1,2,2,20080220040853,20160929001710,414,3145,100,304,1,0,0,16,16,3,14,352,0.915024129447388,978
0,unknown,3,2,2,20080817112529,20130715095305,654,1794,181,443,16,0,0,16,123,7,60,319,0.915024129447388,978
0,unknown,3,0,0,20160408232419,20170908204147,73,519,40,24,1,0,0,4,2,4,3,60,1.86500803160946,1277
1,unknown,1,1,1,20150705150938,20170318155848,99,623,19,7,2,0,0,3,3,0,0,93,0.997535302103113,994
0,unknown,3,2,1,20100228200734,20160726065255,459,2341,60,50,0,0,0,2,235,68,76,78,0.982449108801872,752
1,unknown,1,0,2,20061210041134,20170831052308,73,3918,24,21,4,0,0,21,2,4,0,46,0.800528377424059,664
0,unknown,3,1,0,20130602183138,20150107225710,123,585,23,23,0,0,0,1,0,0,1,121,1.29126262950745,974
1,male,3,2,3,20081205152605,20170811134509,680,3172,103,155,60,0,0,114,0,2,2,529,0.831953524648453,917
0,unknown,3,2,1,20110505200743,20170426173034,427,2184,66,191,15,0,0,9,2,0,7,405,0.982449108801872,752
1,male,1,1,2,20091129025649,20150526001211,109,2005,51,54,3,0,0,7,0,0,0,95,1.02771709743701,841
0,unknown,3,0,0,20100906005402,20170106032637,53,2315,19,20,0,0,0,5,2,0,23,23,1.86500803160946,1277
0,unknown,3,2,1,20071113163535,20170927170930,584,3607,252,246,3,0,0,5,2,3,46,508,0.982449108801872,752
0,unknown,3,2,3,20051115231053,20170814174405,839,4291,225,312,54,0,0,46,5,23,25,735,0.831953524648453,917
1,male,3,2,0,20130205190632,20170601172010,264,1578,75,115,28,0,0,2,1,0,2,248,1.20440316450483,647
0,unknown,3,2,1,20090510202310,20150623081506,349,2236,48,28,12,0,0,30,0,11,4,301,0.982449108801872,752
1,unknown,1,3,2,20080201190820,20160904102718,1201,3139,249,193,6,0,0,13,0,13,7,1143,1.00522694513289,817
1,male,1,3,2,20070619043246,20171001014930,16373,3758,2286,1567,138,0,0,49,27,271,87,10675,1.00522694513289,817
1,unknown,1,1,2,20141230142843,20160125135021,110,392,16,24,7,0,0,12,0,0,0,98,1.02771709743701,841
1,male,1,1,0,20160305034534,20170114055712,145,316,46,47,0,0,0,1,0,0,0,139,1.29126262950745,974
1,male,3,0,0,20080104140554,20120404153758,75,1553,6,4,0,0,0,2,0,0,0,73,1.86500803160946,1277
1,male,1,0,2,20120816164954,20170905191828,67,1847,16,17,6,0,0,10,0,2,2,53,0.800528377424059,664
1,unknown,1,1,3,20100829195649,20121224223925,145,849,36,39,8,0,0,46,1,1,15,82,0.594368207936839,493
0,unknown,3,3,0,20120828181507,20170929190643,1332,1859,497,432,0,1,0,3,0,2,0,1324,0.865617488080534,412
0,unknown,3,3,2,20060525194506,20171001011819,11746,4148,1412,6020,111,7,0,26,346,277,527,9614,1.00522694513289,817
0,unknown,3,3,1,20040726182306,20170629103914,7119,4722,312,4223,235,3,0,85,362,96,465,5793,0.661673179614133,477
1,unknown,1,0,1,20081103203641,20140115070922,51,1900,17,18,0,0,0,2,0,0,0,47,1.05714931610548,1074
0,unknown,3,2,2,20070217064709,20160302104341,248,3302,55,113,5,0,0,44,10,7,13,171,0.915024129447388,978
0,unknown,3,0,0,20090617101108,20150302012141,54,2085,15,18,2,0,0,1,0,7,6,39,1.86500803160946,1277
0,unknown,3,1,2,20080323140520,20130214130653,220,1790,23,71,13,0,0,29,1,6,13,158,1.02771709743701,841
1,unknown,1,1,3,20110930150123,20160906012251,133,1804,96,10,6,0,0,96,0,0,0,37,0.594368207936839,493
1,male,3,3,0,20121026195127,20170914162736,8209,1785,612,816,35,0,0,1,2,92,27,2499,0.865617488080534,412
1,male,1,3,2,20120923212328,20170928153809,1285,1832,182,530,12,0,0,167,67,30,398,615,1.00522694513289,817
0,unknown,3,0,3,20161218172704,20170406170909,52,110,8,2,0,0,0,52,0,0,0,0,0.411985187306913,297
1,male,3,3,2,20110731042442,20170811040009,9048,2204,480,5605,26,11,0,356,494,59,849,7095,1.00522694513289,817
1,male,3,1,1,20130620230308,20160225174733,106,981,25,17,0,0,0,3,0,0,2,100,0.997535302103113,994
0,unknown,3,1,0,20131015134445,20151208155040,167,785,41,115,2,0,0,2,21,1,0,133,1.29126262950745,974
0,unknown,3,2,2,20051116131219,20140813161934,793,3193,121,462,32,0,0,52,14,14,38,589,0.915024129447388,978
1,male,3,0,0,20131231214403,20170301040630,51,1157,28,29,4,0,0,4,1,2,2,40,1.86500803160946,1277
0,unknown,3,2,0,20141102172137,20170902000140,572,1036,117,358,3,0,0,1,3,10,13,488,1.20440316450483,647
0,unknown,3,3,1,20040624162302,20141015085242,4215,3766,644,2010,362,4,0,27,110,122,99,3499,0.661673179614133,477
2,unknown,2,0,2,20100407155953,20130419180430,79,1109,45,58,0,0,0,7,0,2,8,51,0.800528377424059,664
0,unknown,3,3,3,20061226004618,20121107090221,3608,2144,205,1052,400,0,0,927,3,28,51,2266,1.48165413798567,1596
1,unknown,1,0,1,20090110065603,20140817043327,69,2046,22,19,4,0,0,6,1,0,1,61,1.05714931610548,1074
0,unknown,3,0,1,20170119002600,20170721150441,64,184,19,26,2,0,0,1,1,1,7,54,1.05714931610548,1074
1,unknown,1,2,3,20100104185108,20161013011929,340,2475,56,33,12,0,0,3,9,3,43,282,0.831953524648453,917
1,male,3,0,0,20140819042739,20140828215419,58,10,4,2,1,0,0,1,0,0,0,57,1.86500803160946,1277
1,male,1,2,2,20140904044252,20170527045415,247,997,56,129,12,0,0,19,0,8,1,207,0.915024129447388,978
0,unknown,3,1,0,20090929180516,20161213102602,131,2633,27,25,4,0,0,21,0,12,2,93,1.29126262950745,974
1,unknown,1,0,2,20090123144724,20150611195855,90,2331,26,33,3,0,0,10,0,4,0,74,0.800528377424059,664
1,male,3,3,2,20130213145752,20170822214749,29947,1652,918,15227,413,2,0,358,560,312,883,25935,1.00522694513289,817
1,male,1,2,3,20170205073737,20170723184238,440,169,36,162,52,0,0,29,0,53,31,326,0.831953524648453,917
0,unknown,3,0,1,20110123215027,20170812191524,67,2394,18,22,2,0,0,1,1,1,1,63,1.05714931610548,1074
1,male,1,1,2,20060812062827,20170206053708,162,3832,91,110,7,0,0,6,3,6,5,138,1.02771709743701,841
1,male,1,3,3,20081116181740,20170610102156,9367,3129,1080,2733,88,0,0,1128,295,439,2241,4815,1.48165413798567,1596
1,male,1,1,1,20090310182150,20140305171357,100,1822,20,24,4,0,0,2,0,6,0,92,0.997535302103113,994
1,male,1,2,2,20060210012351,20170221191545,231,4030,111,107,5,0,0,14,9,53,21,133,0.915024129447388,978
1,unknown,1,2,3,20070418150020,20170930165056,357,3819,54,183,6,0,0,36,33,33,57,192,0.831953524648453,917
0,unknown,3,2,1,20050924063044,20150728060047,386,3595,57,145,4,0,0,11,26,29,19,298,0.982449108801872,752
0,unknown,3,3,0,20140914042827,20170620190632,1059,1011,56,237,0,0,0,1,0,0,1,1042,0.865617488080534,412
0,unknown,3,0,3,20070226145050,20170501195926,86,3718,41,46,1,0,0,32,2,0,2,49,0.411985187306913,297
1,unknown,1,0,1,20081020122635,20170529124246,89,3144,56,52,0,0,0,5,0,2,1,81,1.05714931610548,1074
0,unknown,3,0,1,20170713155211,20170929184413,54,79,10,13,5,0,0,3,0,1,2,48,1.05714931610548,1074
1,male,3,3,2,20120112204750,20171001164916,4386,2090,910,1121,22,0,0,25,803,391,141,2636,1.00522694513289,817
0,unknown,3,3,0,20050101104716,20161230213955,2546,4382,659,1675,55,0,0,13,85,61,31,2211,0.865617488080534,412
0,unknown,3,3,2,20070908142727,20170710104038,37722,3594,1212,13600,1606,3,0,335,444,659,813,26854,1.00522694513289,817
0,unknown,3,3,0,20080327133736,20130213152314,1537,1785,67,1085,1,0,0,4,7,4,57,1382,0.865617488080534,412
0,unknown,3,1,1,20060808204455,20120707134657,221,2161,98,179,15,0,0,2,0,8,3,206,0.997535302103113,994
1,male,1,0,2,20100806052549,20130708232538,54,1068,4,5,1,0,0,2,0,2,1,49,0.800528377424059,664
1,male,1,3,3,20110619062622,20171001063956,27286,2297,1924,13376,214,1,0,1174,7367,512,3297,13239,1.48165413798567,1596
0,unknown,3,2,1,20071223191254,20140311083322,282,2271,57,67,0,0,0,6,2,78,25,162,0.982449108801872,752
0,unknown,3,0,2,20071120172811,20120206083516,81,1540,9,27,1,0,0,12,0,2,0,59,0.800528377424059,664
1,unknown,1,1,1,20060808203206,20140820045224,140,2935,32,74,21,0,0,5,0,0,1,127,0.997535302103113,994
1,unknown,1,2,3,20051014200526,20130404041237,516,2730,67,230,14,0,0,195,67,0,4,248,0.831953524648453,917
2,female,2,3,1,20101231022900,20170723060315,4139,2397,413,2422,55,2,0,4,0,6,0,3628,0.661673179614133,477
0,unknown,3,2,1,20050701154204,20140726063019,326,3313,60,317,0,0,0,1,2,0,0,284,0.982449108801872,752
1,male,1,2,2,20080620181414,20170312174109,789,3188,195,152,19,0,0,11,0,34,151,572,0.915024129447388,978
0,unknown,3,0,2,20120310210108,20140610182547,60,823,5,6,1,0,0,1,5,0,1,53,0.800528377424059,664
1,male,1,0,3,20050907065132,20160215085117,67,3814,45,42,0,0,0,12,13,6,8,25,0.411985187306913,297
1,male,1,1,3,20151224050528,20160219021857,119,58,32,47,0,0,0,30,0,44,5,39,0.594368207936839,493
0,unknown,3,0,0,20120711195625,20130212153310,65,217,15,9,0,0,0,1,3,0,1,21,1.86500803160946,1277
1,unknown,1,1,3,20120920235452,20121108025115,189,50,13,9,1,0,0,89,1,0,0,94,0.594368207936839,493
1,unknown,1,2,1,20080202223610,20170720170657,335,3457,252,280,0,0,0,3,1,8,13,299,0.982449108801872,752
1,unknown,1,0,2,20170222011204,20170519004058,69,87,13,11,1,0,0,20,24,0,0,25,0.800528377424059,664
1,unknown,1,0,2,20080524065217,20160109191620,74,2787,17,19,1,0,0,39,0,0,5,30,0.800528377424059,664
1,male,3,3,0,20140618143816,20170817051606,1574,1157,176,859,5,0,0,53,33,39,35,1271,0.865617488080534,412
1,unknown,1,3,3,20070816151253,20170929141607,4971,3698,810,1959,103,0,0,535,32,13,64,1465,1.48165413798567,1596
1,unknown,1,0,2,20121020142702,20121027224245,88,8,4,18,0,0,0,10,0,0,3,75,0.800528377424059,664
1,unknown,1,1,2,20100505144123,20170226015148,112,2490,29,22,0,0,0,6,0,24,2,79,1.02771709743701,841
1,male,3,2,3,20091125090021,20150114220342,545,1877,28,77,9,0,0,60,28,65,47,293,0.831953524648453,917
1,unknown,1,1,3,20130528133532,20170202195849,137,1347,26,21,8,0,0,22,1,1,14,99,0.594368207936839,493
0,unknown,3,0,0,20131021113558,20160523155759,52,946,7,20,0,0,0,1,0,0,0,51,1.86500803160946,1277
1,male,1,2,3,20080306200906,20150103145104,586,2495,146,261,3,0,0,10,4,10,28,486,0.831953524648453,917
1,male,3,1,0,20160310104512,20170123102117,168,320,9,33,2,0,0,20,12,5,27,104,1.29126262950745,974
0,unknown,3,3,0,20150222183451,20170730230438,5212,890,241,263,0,0,0,1,0,0,23,5,0.865617488080534,412
0,unknown,3,3,3,20100722135236,20170930094955,8830,2628,1072,317,29,0,0,6041,1,10,2,2674,1.48165413798567,1596
1,unknown,1,2,1,20110817182611,20140721163748,440,1070,21,27,7,0,0,48,0,18,8,362,0.982449108801872,752
0,unknown,3,1,0,20041229111831,20150418235922,198,3763,94,114,3,0,0,5,37,6,13,133,1.29126262950745,974
1,male,3,1,1,20140427231839,20140429025938,104,3,3,86,0,0,0,1,0,0,0,100,0.997535302103113,994
0,unknown,3,1,0,20170522211830,20170913151943,151,115,37,44,1,0,0,1,0,0,0,150,1.29126262950745,974
0,unknown,3,0,0,20110913114020,20130212215746,52,519,32,36,0,0,0,2,0,4,1,44,1.86500803160946,1277
2,unknown,2,1,2,20150707171241,20170902163205,211,789,55,89,5,0,1,21,24,19,26,84,1.02771709743701,841
0,unknown,3,3,1,20060307130136,20170614151823,860,4118,444,592,8,1,0,8,2,57,12,775,0.661673179614133,477
1,male,3,2,1,20070215190728,20170128031639,318,3636,95,85,2,0,0,14,2,39,2,251,0.982449108801872,752
1,unknown,1,1,2,20170210152612,20170625113821,96,136,29,35,2,0,0,1,0,0,0,82,1.02771709743701,841
0,unknown,3,3,1,20090414141739,20171001043310,3902,3093,222,543,36,0,0,16,15,8,55,3621,0.661673179614133,477
0,unknown,3,2,0,20060115115429,20170830165003,563,4246,207,401,10,1,0,6,1,23,12,508,1.20440316450483,647
1,male,3,2,1,20140910145151,20170911164737,292,1098,20,109,0,0,0,3,15,0,268,1,0.982449108801872,752
0,unknown,3,1,0,20131112175837,20170828184031,135,1386,49,53,5,0,0,1,0,0,0,132,1.29126262950745,974
2,female,2,1,1,20081102175442,20130225182403,132,1577,30,70,1,0,0,7,0,0,0,119,0.997535302103113,994
0,unknown,3,3,2,20160204163405,20170929114551,7341,604,315,1418,448,0,0,20,0,309,13,6918,1.00522694513289,817
1,male,3,2,1,20080428200044,20131109122135,228,2022,106,87,2,0,0,46,3,0,13,93,0.982449108801872,752
0,unknown,3,0,2,20090821000650,20121115141503,69,1183,22,29,7,0,0,3,0,0,2,64,0.800528377424059,664
1,unknown,1,1,0,20100201094143,20161224102527,158,2519,106,66,0,0,0,7,1,7,23,90,1.29126262950745,974
1,male,3,3,2,20070102085921,20171001193802,35341,3926,2064,11205,786,0,0,778,2339,919,1205,26627,1.00522694513289,817
1,male,1,2,0,20140529143948,20170901154457,313,1192,58,54,13,0,0,1,1,6,2,284,1.20440316450483,647
2,female,2,0,1,20161019095151,20170922073550,58,339,8,9,3,0,8,13,0,0,0,37,1.05714931610548,1074
0,unknown,3,1,0,20160325050721,20160325062631,104,1,1,1,0,0,0,104,0,0,0,0,1.29126262950745,974
2,unknown,2,0,0,20140906003518,20141110164819,54,66,8,7,1,0,0,38,0,0,3,13,1.86500803160946,1277
1,male,3,1,2,20090627232926,20151111141655,104,2329,33,36,5,0,0,32,0,5,12,52,1.02771709743701,841
0,unknown,3,3,1,20050813182417,20170328114814,18825,4246,987,12330,121,12,0,164,1777,474,2779,12002,0.661673179614133,477
1,male,3,3,2,20060713135625,20170922214146,1345,4090,610,699,58,1,0,21,11,49,23,1196,1.00522694513289,817
1,male,3,2,3,20060606140257,20150212115204,408,3174,100,241,36,0,0,22,0,4,5,371,0.831953524648453,917
1,male,1,1,3,20110202155023,20120124140706,137,357,26,63,1,0,0,28,1,34,5,60,0.594368207936839,493
0,unknown,3,1,3,20131226003831,20160817153625,107,966,39,54,0,0,0,15,0,0,0,90,0.594368207936839,493
1,male,3,3,2,20140806121432,20170930121208,1825,1152,340,352,19,0,0,17,27,44,49,1456,1.00522694513289,817
1,unknown,1,2,3,20060515135723,20160329010453,374,3607,41,136,12,0,0,53,2,4,10,276,0.831953524648453,917
1,male,1,2,2,20051101172050,20161212024211,539,4060,128,321,13,0,0,30,10,21,5,425,0.915024129447388,978
0,unknown,3,1,0,20041109151956,20170709103226,160,4626,44,80,29,0,0,3,1,1,3,151,1.29126262950745,974
1,male,3,2,3,20150107050348,20170903190905,848,971,106,117,48,0,0,65,0,0,9,763,0.831953524648453,917
1,male,3,0,1,20061105132906,20131120170236,69,2573,20,26,4,0,0,1,1,20,7,40,1.05714931610548,1074
1,unknown,1,0,3,20140316145432,20160617114416,74,825,38,27,2,0,0,18,1,1,0,54,0.411985187306913,297
1,male,1,3,3,20050518192813,20140516040955,2651,3286,303,1031,234,0,0,149,203,124,220,1739,1.48165413798567,1596
0,unknown,3,0,2,20050823172459,20160709040921,50,3974,9,12,2,0,0,8,0,0,1,41,0.800528377424059,664
1,male,1,3,3,20060901002524,20170930205559,2702,4048,997,716,95,0,0,69,7,62,35,1582,1.48165413798567,1596
1,male,1,2,2,20091116192647,20171002021437,717,2878,204,224,57,0,0,33,16,20,11,613,0.915024129447388,978
0,unknown,3,1,0,20091015161509,20170616164003,139,2802,79,74,13,0,0,1,0,0,0,138,1.29126262950745,974
1,male,3,3,0,20120620034531,20140120224618,1295,580,296,44,2,0,0,1,11,9,6,603,0.865617488080534,412
1,unknown,1,2,1,20101104074243,20170625114457,381,2426,105,78,4,0,0,1,6,0,4,370,0.982449108801872,752
1,unknown,1,1,3,20051215140910,20120313195528,150,2281,20,17,0,0,0,91,1,14,21,23,0.594368207936839,493
0,unknown,3,3,0,20070824000432,20170629232532,1367,3598,277,412,3,0,0,267,5,10,25,694,0.865617488080534,412
0,unknown,3,1,0,20110920162731,20131027141315,118,769,32,29,2,0,0,1,0,3,4,98,1.29126262950745,974
2,female,2,2,2,20120721211653,20170806194725,252,1843,68,104,29,2,2,5,57,0,0,148,0.915024129447388,978
0,unknown,3,0,2,20130823141435,20130927173518,58,36,5,8,1,0,0,48,0,0,5,5,0.800528377424059,664
